pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	66570
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	17216
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	17218
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	29870
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	17463
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	75786
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	69736
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	70385
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	22628
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	225182
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	22627
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	26932
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	12544
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	26440
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	68549
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	26444
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	93765
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	107976
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	19179
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	232987
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	228769
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	26445
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	69928
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	235559
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	68097
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	57296
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	19170
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	17246
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	17220
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	12144
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	50793
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	18392
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	236930
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	67151
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	70024
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	67733
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	50883
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	12447
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	75430
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	12532
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	26442
Cell Cycle Checkpoints	0.0013531799729364006	0.0291934955800502	0.6037203704280212	2.8248666907074518	0	198	19177
Cholesterol biosynthesis	0.0017391304347826088	0.0291934955800502	0.7751172415453389	2.4184717958946704	0	22	110196
Cholesterol biosynthesis	0.0017391304347826088	0.0291934955800502	0.7751172415453389	2.4184717958946704	0	22	13121
Cholesterol biosynthesis	0.0017391304347826088	0.0291934955800502	0.7751172415453389	2.4184717958946704	0	22	20775
Cholesterol biosynthesis	0.0017391304347826088	0.0291934955800502	0.7751172415453389	2.4184717958946704	0	22	110460
Cholesterol biosynthesis	0.0017391304347826088	0.0291934955800502	0.7751172415453389	2.4184717958946704	0	22	208715
Cholesterol biosynthesis	0.0017391304347826088	0.0291934955800502	0.7751172415453389	2.4184717958946704	0	22	14137
Cholesterol biosynthesis	0.0017391304347826088	0.0291934955800502	0.7751172415453389	2.4184717958946704	0	22	15357
Cholesterol biosynthesis	0.0017391304347826088	0.0291934955800502	0.7751172415453389	2.4184717958946704	0	22	235293
Cholesterol biosynthesis	0.0017391304347826088	0.0291934955800502	0.7751172415453389	2.4184717958946704	0	22	16987
Cholesterol biosynthesis	0.0017391304347826088	0.0291934955800502	0.7751172415453389	2.4184717958946704	0	22	66234
Cholesterol biosynthesis	0.0017391304347826088	0.0291934955800502	0.7751172415453389	2.4184717958946704	0	22	319554
Cholesterol biosynthesis	0.0017391304347826088	0.0291934955800502	0.7751172415453389	2.4184717958946704	0	22	15490
Cholesterol biosynthesis	0.0017391304347826088	0.0291934955800502	0.7751172415453389	2.4184717958946704	0	22	68603
Cholesterol biosynthesis	0.0017391304347826088	0.0291934955800502	0.7751172415453389	2.4184717958946704	0	22	192156
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	75410
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	93871
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	338523
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	74026
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	319190
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	93760
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	67155
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	54343
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	69612
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	76901
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	319162
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	214162
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	71371
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	69188
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	20592
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	66083
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	18676
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	15077
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	77683
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	97114
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	19697
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	17977
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	54169
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	17978
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	216850
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	78783
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	192195
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	67773
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	235626
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	66262
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	77044
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	76719
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	75605
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	13626
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	213464
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	225876
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	68094
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	20588
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	71974
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	233904
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	226976
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	77853
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	20586
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	12443
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	193796
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	108155
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	20591
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	320595
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	59035
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	208266
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	69386
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	225888
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	11909
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	18034
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	140858
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	14013
Chromatin modifying enzymes	0.0032679738562091504	0.04600963192294462	-0.37211563041577195	-1.80202432060969	0	111	70673
Cyclin A/B1/B2 associated events during G2/M transition	0.0017482517482517483	0.0291934955800502	0.7244132190479542	2.1820065810859264	0	19	12442
Cyclin A/B1/B2 associated events during G2/M transition	0.0017482517482517483	0.0291934955800502	0.7244132190479542	2.1820065810859264	0	19	12428
Cyclin A/B1/B2 associated events during G2/M transition	0.0017482517482517483	0.0291934955800502	0.7244132190479542	2.1820065810859264	0	19	19053
Cyclin A/B1/B2 associated events during G2/M transition	0.0017482517482517483	0.0291934955800502	0.7244132190479542	2.1820065810859264	0	19	12534
Cyclin A/B1/B2 associated events during G2/M transition	0.0017482517482517483	0.0291934955800502	0.7244132190479542	2.1820065810859264	0	19	22390
Cyclin A/B1/B2 associated events during G2/M transition	0.0017482517482517483	0.0291934955800502	0.7244132190479542	2.1820065810859264	0	19	18817
Cyclin A/B1/B2 associated events during G2/M transition	0.0017482517482517483	0.0291934955800502	0.7244132190479542	2.1820065810859264	0	19	268697
Cyclin A/B1/B2 associated events during G2/M transition	0.0017482517482517483	0.0291934955800502	0.7244132190479542	2.1820065810859264	0	19	12531
DDX58/IFIH1-mediated induction of interferon-alpha/beta	0.002347417840375587	0.03456518930094327	-0.5493903762581297	-1.923460553847706	0	25	56489
DDX58/IFIH1-mediated induction of interferon-alpha/beta	0.002347417840375587	0.03456518930094327	-0.5493903762581297	-1.923460553847706	0	25	18035
DDX58/IFIH1-mediated induction of interferon-alpha/beta	0.002347417840375587	0.03456518930094327	-0.5493903762581297	-1.923460553847706	0	25	54131
DDX58/IFIH1-mediated induction of interferon-alpha/beta	0.002347417840375587	0.03456518930094327	-0.5493903762581297	-1.923460553847706	0	25	16150
DDX58/IFIH1-mediated induction of interferon-alpha/beta	0.002347417840375587	0.03456518930094327	-0.5493903762581297	-1.923460553847706	0	25	11820
DDX58/IFIH1-mediated induction of interferon-alpha/beta	0.002347417840375587	0.03456518930094327	-0.5493903762581297	-1.923460553847706	0	25	54123
DDX58/IFIH1-mediated induction of interferon-alpha/beta	0.002347417840375587	0.03456518930094327	-0.5493903762581297	-1.923460553847706	0	25	56480
